Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
273.0,1.12435494268587,-0.132953465351976,0.5884670299123679,0.8048714515145479,-0.7262659437997191,-0.521874881628226,-0.167009965314268,0.059297676183410995,0.368092890219291,-0.00193014865149842,1.01476547673829,0.596596494231207,-1.34644954416618,0.382686793200346,-0.791899770066658,-0.0862037354227697,-0.0757354131010236,-0.133082038369447,0.431187526273641,-0.139533219890882,-0.165165822769633,-0.44687146554856,0.0176168867576165,0.5488451562436111,0.34707876284371697,0.23994794868494296,-0.0385644961463231,0.00676473224320238,32.51
196.0,-0.278287824772175,0.866213738492535,-0.300620201300078,-1.11734547852151,2.54224193802969,3.27064626514424,0.11700338424232,0.9346857614428599,-0.5038712542233029,-0.44516224152121203,-0.0103152511195142,-0.33258063443127,-0.0796438792554628,-0.25872124801642,1.09752991933649,0.7154294733425319,-0.482517718240557,0.32355396946080106,0.282821411783524,0.22146912506159305,-0.32054216577850503,-1.0056722364861899,-0.055448851287847004,0.9357898047931492,-0.00756447427494833,0.0881089325166829,0.24804304392176396,0.0908374863634487,0.89
288.0,-0.59881954604639,0.0732535394372884,-0.113786119447978,-2.3151889651899102,1.64438184155922,4.389522162419399,3.17420283833094,-1.03238985496865,0.6730334033469711,0.8925478774048091,0.38667255228961,-0.9291098000001079,-0.21527852892407606,-1.21370162305852,0.8329172173672819,0.36129855063718996,-1.77813409480893,-0.320266872664109,-0.0039019871997348094,-0.104450451755608,-0.588539279133217,-0.49647260008731,-0.27657103058536303,1.06960157686159,-0.629077672253277,0.401503224034049,-1.3465777720605299,-1.22850711812646,380.95
169351.0,-0.676142670593205,1.1263660623459,-2.21369952308058,0.46830838758824,-1.12054104443306,-0.00334629599554538,-2.23473929608742,1.2101579638376898,-0.65224992035649,-3.46389087904573,1.7949689685664099,-2.77502154036273,-0.418950143733104,-4.05716237716209,-0.7126159686075991,-1.60301474745597,-5.03532591722409,-0.50699988370237,0.266272320267649,0.24796775262809198,0.7518255381545329,0.834107690036367,0.19094387277344196,0.0320700856093905,-0.739694822652264,0.47111096261267,0.38510744870508395,0.19436147923645,77.89
204.0,-0.9382255552811221,0.104717343525996,1.3096417015178798,-0.8675365325470021,0.45068525571859,-1.4375021764798301,0.6506035834094829,0.0283599109647461,-0.588678489907382,-0.556394134944651,1.1561131412802599,-0.218437377136936,-2.04926320546929,0.896911812836381,-0.27674904448744897,0.463415471785094,-0.500606335884388,-0.22120083542920002,0.012236948943193,0.004380235444446479,-0.237085533920643,-1.1508292783662901,0.262462123369402,0.475206183905726,-0.516789844383898,0.426883031877025,-0.0581980382100072,0.10799567908143401,39.94
158638.0,-5.976119322621733,-7.19697963053735,-5.38831591092631,5.104798647287,4.67653286692543,-5.566870060399832,-4.29118042196746,0.876530560032016,-1.07547808735089,-3.27256917385192,1.1682159434835,-2.13473197122041,1.12831321986543,-4.56600986017187,-0.126950406755583,-2.8269855117789198,-2.8657497014651696,-0.912934238200631,0.42114408274054704,3.13633813209484,1.45936905794799,-0.13626168712612,0.848177173598492,-0.269916379777294,-1.09505960437355,-0.7109052419519379,0.565846302250925,-1.03410718662341,296.0
218.0,1.20198934260699,-0.0344517882545193,0.696627869490866,0.9567456435618541,-0.00582666728906071,1.09522318339875,-0.5745239445956949,0.243435118211903,0.7884186286608971,-0.28325422599183697,-1.5999731874707,0.7919971598171791,1.54768882122493,-0.670645288184267,0.39081628556981707,0.132999511470274,-0.5513790791065071,-0.213061505811163,-0.0525854072673907,-0.0310414988685037,-0.109658218198591,-0.0119037943007538,-0.166957785556255,-1.29505970109428,0.570792862080974,-0.29685433077585,0.0949552187697767,0.0240078867639802,12.99
74262.0,-2.25053480921229,2.3657548777231203,-2.9554911792438503,0.0897905975142065,-2.83074456678034,-0.8444616392077721,-0.174061560679368,-0.4071381378337871,0.174216293591102,-2.9989262562074,2.60516857519668,-3.67771661422902,-0.961254636207547,-4.62948099682303,1.94218161282,-4.18037888438458,-4.60568646763486,-2.55718413666009,1.5895822019121102,-0.48653714178381,0.256559618287662,-0.466245243122949,0.291104927494009,0.242566552797207,-1.2790937115040402,-1.12353433717278,-0.630976512544474,0.32683920401268896,311.28
59385.0,-7.62692409246447,-6.976420007546411,-2.07791115073952,3.4167541598785602,4.45875840248762,-5.08040779918275,-6.5789478678298305,1.7603414139668199,-0.599508728352202,-4.00174208524931,2.61176184321338,-2.21069105518154,0.14532322062892405,-5.28167813117348,-1.4462273154759602,-2.34217826208892,-4.44208205885268,-0.812202197039381,0.254771833248553,2.87526030369363,1.2247949832595801,-0.656639147267532,-0.33081072852799703,-0.0789460153087798,0.27030592480097604,0.431119110160139,0.821381426988655,-1.0560877739376802,18.98
35771.0,-3.2189520106838705,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.8529818713025799,-3.06995821412732,-1.79687585578416,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.9847714772207805,-1.1409771885878102,-9.377878452317633,0.9214635067070368,-4.652071194621112,-9.094231297376929,-3.08254995409724,0.132330776389272,0.571654488206511,1.8078772500638405,-0.8904213950771619,-0.325814386573867,0.12303959692271499,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.7452946267996229,60.6
324.0,-0.6223171024039731,0.6568256775844771,1.09422463218386,0.0546647824277758,0.746404693986634,-0.9738482453716801,0.386709950271848,-0.00987572973903167,-0.351713523043473,-0.47272376156930396,-0.6603620165581461,-0.10707426562590196,0.437839197040842,-0.4834151665200711,0.927097749778604,0.517585717343963,-0.190001633602147,0.0231404144412063,0.11429497718988599,0.261014047031574,-0.259936620920465,-0.798558466848503,8.56837750822514e-05,-0.19990248737724808,-0.0624070854933678,0.104703243537833,0.23046690685549104,0.10242098104315199,0.89
192.0,-0.351286911319442,1.18375355867871,0.530794296283593,0.543891399497641,0.798441455110085,-0.804472168330861,1.5631699778113401,-0.9357935978165841,0.633634189325564,2.3036274404953,1.39889125365564,-0.318656901113065,-1.4106453411462805,-0.155224571301645,0.277950266083997,-0.7062276604777341,-0.7800924131029999,0.354093931125044,0.6186778941225289,0.596401202364473,-0.12175458387342,0.668123705984537,-0.0573799781291892,0.30139801771334196,-0.730945515143074,-0.5386159971308421,-0.037212112892173,-0.47995607864404105,1.79
152307.0,-5.22296817637504,4.64182734988813,-8.85820420925725,7.72350199432307,-1.5070349562584902,-2.15948357376289,-4.20516409588397,0.9793342842020641,-1.50563737438727,-2.23906626105695,4.231393304496169,-8.49348798082106,-1.09281084673483,-13.237558513960302,1.1840864824863,-4.18641517783122,-5.4925357862562585,-1.21610811302066,1.04610451099676,-0.176673248133323,0.5618921739507751,0.624206816460912,0.536428910734314,-0.6283337124110961,-0.22265123055129504,0.38220836192064395,-2.6930356893785,0.407935125898827,1.0
135.0,1.20720732422405,0.2413180290714409,0.25874496066735503,0.6533349400141899,-0.25642575884342605,-0.620309257280381,-0.0396528304896815,-0.0221386613164761,0.14519056592417098,-0.305442980386716,0.0235744586581998,-0.0897945367743728,-0.564338047466144,-0.105116498946392,1.43082238854315,0.222641855675202,0.31719326642064805,-0.6529186253451871,-0.5524222272322379,-0.156234943936323,-0.26716529017950197,-0.780157602682276,0.16565682056256698,0.0129556380364155,0.116175752463306,0.126406131740855,-0.0121557176813252,0.0262392973617874,4.57
143456.0,-2.0065817541957096,3.6765774123977413,-5.4638107839612005,7.232058275249572,-1.62785946243328,-0.996754564165374,-4.29983258601582,2.2688667551790203,-3.65106703430768,-4.40092985049667,4.21321289394162,-5.737815167616861,-0.875693366725877,-8.893726335570369,-0.56243377737014,-3.28178373472677,-4.3689859085708,-0.7367337646633629,1.60929290421203,0.47441405277171395,0.713906864071022,-0.0638675905141125,0.16794731876444,-0.449863968939219,0.0237020976105368,0.536905295464468,0.485864026565305,-0.0423934808851287,1.0
85285.0,-7.03030814445441,3.4219909046755297,-9.52507177254752,5.27089100906596,-4.02463027558805,-2.86568161775739,-6.9891947343944585,3.7915509375591294,-4.62273033596451,-8.40966487562735,6.30904400603177,-8.57676143258937,0.24674671692986205,-11.534046018150802,-0.36426513875870004,-5.45249465771382,-11.8875700201872,-3.5635848100701097,0.8760187681566278,0.545698040621445,1.10339774484256,-0.541854751589521,0.0369432219896495,-0.355519004066217,0.35363438209700004,1.04245799282131,1.35951563156376,-0.272188101257294,0.0
143354.0,1.11833065981936,2.07443887131076,-3.8375182770631597,5.44805969239449,0.0718159680535395,-1.02050922759556,-1.8085744418815,0.521743506077524,-2.03263824879436,-2.7327919665376497,3.2740753098509003,-3.5416874793120003,-0.9468201798786942,-7.5557289410166595,-1.7670051458427,-0.6423325740567629,-2.11442919291931,0.18332741277388398,-1.17779250651196,0.163513485137887,0.289861124197445,-0.172718010367512,-0.0219095177813472,-0.376560088595995,0.192817419134693,0.114107224212598,0.500995608471866,0.259533270224708,1.0
129186.0,0.290155157802135,0.0492431315858544,-0.7405236661026908,2.86546277005979,1.3952939156864301,-0.5351632788921901,0.142543369971437,-0.22276970702063106,-1.46369065190782,1.71353755281029,-1.12757349175133,-0.708657345883242,0.27218607740634304,0.27471029150754,0.235191951820748,-0.46355270918631303,0.47299539074794394,-0.4478991563051501,1.79092414652793,0.247579534584332,0.337348848382748,1.0181905775270401,0.30355001077675203,0.8338861197525741,-1.22230609676666,2.7452606721766,-0.220401600319897,0.168232740494181,7.18
160665.0,-0.417339782403896,4.7000552739263615,-7.521766827748848,7.671884450747943,0.260821237608046,-2.64669254023638,-2.8544321615323196,0.95878310270126,-4.5885358926682,-6.12071508667922,4.548494583732009,-7.836252798322259,-0.2426747707485281,-13.2025053438681,1.0924415991984,-3.0408625524253194,-3.0089580008969103,-0.15996695369089098,0.7880862955440201,0.8320347893702459,0.622200356085823,-0.4377083341872941,-0.0903582898025547,-0.7428021576709251,-0.31236071412911703,0.502574976363589,0.8213902873783,0.3723788170853301,0.77
41305.0,-12.9809425647533,6.72050777097643,-13.455635942557096,8.69861009281133,-11.479551783343695,-2.68151865053833,-14.0192907576919,8.21819051252864,-7.93089996826719,-12.6959474039839,5.58936163192341,-11.9608660326622,1.53867076186333,-9.88721406724695,0.6339792179336999,-11.350243854964399,-21.710187652553397,-8.859451924963519,3.6297136504152596,-0.8433026196968101,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.00616785819002466,-1.1856955056818101,-0.747361321404312,59.68
115691.0,-1.5502727150202098,1.08868850191044,-2.39338766218981,1.0087327171440799,-1.0875618874048,-1.1046023818949902,-2.67050327670088,0.147654676391109,-0.978625549290056,-3.51413330486723,3.58604242366444,-4.05335784837839,0.8624260249558091,-5.76582302154173,-0.5075110295493879,-4.92186514350783,-9.56726769048681,-2.7729741111701602,1.71709526842855,0.3274904572621811,0.8023160314617009,1.03710478869922,0.0958154204904633,-0.320190913384423,-0.0807306312824349,0.0910116872058309,0.0249284934943241,-0.0778199786198624,17.06
225.0,1.4787728528656299,-0.551088522355567,-0.523151639908141,-0.831153455602318,-0.19541284346900198,-0.289192879248232,-0.27925153351256,-0.205606497132718,-0.647805958714229,0.5766021273631879,-1.76281485909214,-1.0102773506027298,0.14299478850241598,-0.256634660111923,-0.114715932805203,0.9408016784487292,0.119767442593797,-1.18876572816216,1.33545962101973,0.13148678482988702,0.0711435613469239,0.21063469995138198,-0.3562778580073641,-0.9541507872950472,0.963444843152052,0.0191950336945358,-0.0162892432241703,-0.00638367815048097,34.0
204.0,-0.188423950358007,0.8776018301919091,-0.734685909616468,-0.913403699923592,1.94177035140798,4.03742271321334,-1.7071183670601398,-2.53764084258138,-0.590337623957453,-0.763038647678628,-0.154033225134745,0.252520188987501,-0.279930472332461,0.883568857275761,1.08394328682619,0.826626293379508,-0.7246127159931159,-0.000784140938662033,-0.00110810517255215,0.5434088317922581,-0.824078772347852,-1.04233068562486,0.168264918412164,0.963855361351864,0.887849694712264,0.171166713998661,0.0122839662149045,0.16453771472075499,1.98
77171.0,1.1185596346894098,1.29185826269199,-1.2988053261441102,2.13577170090141,0.77220369761071,-1.14729144173341,0.39057769828526506,-0.107072317539989,-0.0383392686455211,-2.15251889070952,1.3527525896391899,0.09284859012630699,0.273152694590986,-5.012202358691839,0.303552415334761,0.7314372721492429,4.152085572567709,0.985358288437165,-1.2292543183721698,-0.0235757902669068,-0.346373779572415,-0.663587986293548,-0.10232580855608199,0.0179105750224893,0.6503016135773779,-0.33236562954607696,0.10594867666586301,0.12812372864866,1.0
139816.0,-0.395582180999488,-0.751792062726136,-1.9846657222602,-0.203459370656895,1.9039671762194696,-1.43028863275949,-0.0765478971696953,-0.99226038178304,0.756307218859539,0.21763045361195396,0.253931337415353,-0.0757071123077077,-2.21552535883192,1.06526242773606,-0.775503007617278,-0.911031401859836,-0.22376826860904292,0.7683698339548871,0.47752145244379296,-1.02771589618176,1.37751532224779,2.15178705623536,0.189224816804228,0.7729432780678609,-0.8724431900238622,-0.200611549796534,0.3568559115234771,0.0321134824802381,0.69
84789.0,-1.43086372778891,-0.802528699267131,1.1233202999944498,0.389760264731692,-0.28121353440427804,-0.055123492429819,1.3262324890933301,0.195699815379613,-0.546889550453909,-0.71347376073502,1.27462907751277,0.0236821347785728,-1.52169610821701,0.7272420858148481,0.166504662441577,0.34803759156513503,-0.5663900830288,0.21601610176729105,-1.14037564250718,0.6341842899336539,0.325575470468413,0.0140018451191784,0.8449460158478721,0.11496288454233501,0.15636481054339302,-0.619437446641754,-0.120351072821334,0.0355941733717493,354.33
36170.0,-5.685013418271331,5.77651621042963,-7.064976728615132,5.9027154515106925,-4.71556383098609,-1.7556333237895805,-6.95867914257843,3.8777951870277403,-5.541528827823732,-7.5021121909368595,3.67670318691664,-7.64298306727846,1.68986512270453,-8.299659530599559,0.6469963648107591,-6.79279505972775,-12.075932061394,-4.88217964265137,2.6266245247916298,0.29948863223382105,1.12864107441301,-0.962959729230981,-0.110045083655872,-0.177733240766768,-0.0891754157062679,-0.049446723229275,0.30344458163288396,0.21938043861426604,111.7
358.0,-0.424665607097005,0.5542934241177491,1.3742341184640199,-0.4474512263708089,0.288247577152586,-1.08253559059145,0.9690346872149642,-0.34744594501351805,-0.10967774554178901,-0.258586842026223,-0.32843275927937,0.315485393223271,0.7556119954939658,-0.30142323802254,0.28056623461895697,0.311837757593568,-0.8135431982697192,-0.384037606738944,-0.8225378349355079,0.240344290406612,-0.0232957571778598,0.103502073616335,0.024513196115624997,0.425008016949772,-0.22774562199194398,0.182264366642893,0.0767203251334662,-0.0986670993605346,41.64
74.0,1.03837033396612,0.12748612730368,0.18445588803404997,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.2432892403899861,0.578062601005963,0.6747298198355309,-0.534230568478947,0.446601378464056,1.12288467188201,-1.7680005136017298,1.2411569627418702,-2.44949986305677,-1.7472551716154001,-0.33551985084689,0.10251979713407,0.6050885302287939,0.0230921559314068,-0.626462660813251,0.47912027211343294,-0.166936835816701,0.0812467178593588,0.00119157567493288,1.18
102619.0,-2.48836288474016,4.3590191078372404,-7.7764098501826595,5.36402677044258,-1.82387723220959,-2.44514013600669,-4.96422092061784,1.48489015991725,-2.94789885841072,-7.17534972178322,7.34365210856032,-10.178995535122,2.14215063066493,-8.98305216762269,-0.47374603341492794,-8.14334226244301,-9.78567719982127,-3.08651950539248,3.37971333584943,0.792274684105994,1.3256723903993701,1.0212262050386198,-0.26647620506306896,-0.370880444896658,0.3655351860935471,0.081372023747405,0.18498304087644896,-0.211582455539506,1.0
142.0,1.2882556219989099,0.0858275844544001,-1.17948214164469,0.0643570502186072,2.19522544450848,3.3833628732967402,-0.448436906608173,0.7993471971169042,-0.147006077145254,0.125537072746804,-0.190735617900475,-0.000114247260243182,0.0027465926969948,0.467035600502499,1.12368504631019,0.4755097932369001,-0.9730839814848978,0.374351343702324,-0.10264721803971302,-0.0157745862424961,0.0174854431266938,-0.0513554069962245,-0.14547985526667,1.00761277486959,0.8332926601379459,-0.265485115028612,0.0205390779112331,0.0153936614859617,4.9
50808.0,-9.169789823886287,7.092196800973031,-12.3540368689178,4.24306897383907,-7.176437754773801,-3.38661804868541,-8.058011946566019,6.44290866379074,-2.41298660229065,-6.13490688724113,2.8266712282004702,-6.30984277729399,-0.623002385785158,-7.27986921938704,0.9242332259762259,-4.21553713481175,-7.17167241498026,-2.55033668458713,0.596364320528384,0.8166516617599459,0.926156961108813,-0.8177061323345891,-0.15043441571583802,-0.039383059739641,0.485639753958673,-0.264324608977439,1.1596904600617,0.23275808839213105,99.99
206.0,-1.4997610740041998,1.05958804684433,0.4969123530663699,1.00606923707578,-0.672949231338245,-0.49029927340693896,1.10243285857906,-0.0848538474773431,-0.599232627720757,-0.0726643629164024,-0.5277343696918361,0.19335602711164104,0.57169437073347,0.36924804311150794,1.03785370605747,-0.14502059948735901,-0.131197506189728,0.0556432042255062,0.507018754778947,-0.634803520820158,0.08270952954114,0.610347843693126,0.25793400072509504,0.42652134589737395,-0.14590889923029401,-0.348519960242175,-0.21514568887778196,-0.0276023519827909,153.91
62080.0,-1.5994574017941499,2.6077200292922202,-2.98719294171061,3.0641561468478398,-2.4979143168682096,-0.54110279282052,-2.2777862276701,1.2681661084212699,-1.9973310533574096,-3.83477508791878,1.11335409263987,-4.97692104108215,-0.795530934675206,-4.54955674371782,1.8137632540356297,-3.17746049642958,-5.369348778478613,-1.1214541569793002,2.03059193793375,0.22533293042937,0.662933039629134,0.184086858369512,-0.0894518031771282,-0.505999935132595,-0.0622588885489331,-0.0527144132804191,0.32285400498361305,0.13526763674564599,180.0
333.0,-2.977213707989549,0.7817476554024408,2.8817239980486,-1.62779816797061,-1.3680670621467301,1.65687638566148,-1.18505295059923,-5.39373602185144,1.7194068745390099,2.37295464540479,0.7109885740465028,0.989775451037073,-0.108996728294329,-2.46160008503238,-2.8208608671266697,-2.15110215968752,0.186714166589152,1.03926120432311,-0.47781353759505396,-0.879343727069924,3.65642839339095,-1.92918132962614,0.190842643661368,0.533133882824281,0.296772876014073,0.8901035529242809,-0.123225143563416,-0.543749902701954,75.0
246.0,-1.0691998526478101,1.2399633484664798,0.545157121948106,1.00535398159168,-0.0256955821013292,-0.910672795810338,0.42244182757350296,0.0492834241037063,-0.5646007691503321,0.143901655417542,-0.323632933287732,0.8623550519523778,1.64615881192552,0.103236346483886,0.8856093600249251,-0.279569768987372,-0.19909999959629696,-0.10095638554990699,0.37431896746537996,-0.134161665532399,0.14655484456771695,0.602990282469557,0.13265594601162198,0.427112526097892,-0.08403013689690299,-0.41719431740271,-0.897884838747312,-0.46204152871084103,2.98
103808.0,-4.51734375344642,2.5002239041458196,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.4134755328528101,-4.24570662259591,1.26508694822894,1.16882778968781,-4.5139066047233305,3.69471123994721,-6.110443232872349,-0.11052163605447501,-4.18455528093394,-0.9310346341767199,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.35135956119679496,2.27
160537.0,0.567539266873172,3.30938527728796,-6.63126848884588,6.394573695834628,-0.0541723256891658,-2.39653528063935,-2.7924888730350603,0.514811021472804,-3.54178025732386,-5.33475387061743,3.618737212621721,-7.10148829773798,-0.44212529187008703,-11.0816168429851,-0.8137216385416209,-3.30289861059986,-5.848902611063559,-1.8506354641913405,-1.01863859540215,0.555411780502512,0.614220932245907,-0.36504725310185904,-0.18040854245213608,-0.52327142948781,0.6450543130737131,0.246465837556682,0.902675054512292,0.47357149999817,4.69
322.0,1.06613434246004,0.0376989739526047,0.16903505370440602,0.9914322841003922,-0.35443692360741896,-0.14397832342993305,-0.293180638102153,0.220899899527428,0.450282006945592,-0.6310728958193249,1.5634752068252302,0.5479838192343479,-1.2402775452855301,-1.13824770254962,-0.5944248757042719,-0.0060181773431296605,1.2908296251351798,0.132375816928385,-0.162404696688851,-0.12575610125936598,-0.0879291385778183,-0.0975299380934667,-0.057187898545809,0.138768443813581,0.37947758224322,0.4123821837715,0.00504142136642229,0.0325016967304283,29.56
280.0,0.8787944932449699,-0.26690919844974104,0.409706011015419,1.5098080742880702,-0.48779804796164,0.37682947645308396,-0.38928834341500496,0.33136114005207395,0.7027276149795609,-0.574106367325665,1.11196718658971,0.599725185775858,-1.2345875316281,-1.02801841090484,-0.780626424993039,-0.0818142871399598,0.979700050493412,0.385091633735668,-0.24010793712072198,-0.00170799730167635,0.0250558208905423,0.11052660499047,-0.19123715677574105,-0.0591991928381641,0.504350122375445,-0.27152614829119,0.0590995559005013,0.05350082055355099,109.15
353.0,1.13584591864479,0.0841635452517641,0.26957272803202303,1.21003437138404,0.005127918639027679,0.318050368299662,-0.082663815932095,0.19104874781851,0.15757298545595402,0.0628041913787567,0.7508798709663791,0.743394384946741,-0.8468602984273701,0.380863153550774,-0.694188414105681,-0.39798454627748997,-0.0670489708271491,-0.290147054338379,0.0488529706535087,-0.20356959397481605,-0.0769273414194834,-0.0632463476200376,-0.11067807742493199,-0.30607905192543106,0.6519828098096171,-0.308066963028031,0.0302762038028101,0.0018307768885299,12.87
351.0,1.20544382671016,0.008466985794687541,0.9537823202914292,1.14109301924441,-0.49121500283982106,0.29730260419984,-0.503912857700374,0.0849482227756195,0.7964970278294929,-0.23165321387571397,-1.36784403746149,0.741580896757586,1.18667780300542,-0.609098786620451,0.128890507520719,0.27516910019344204,-0.6097407085218821,0.0875823661778152,0.0963480151357938,-0.0355632549082384,-0.103663341776756,-0.0461726323950708,-0.123765480608695,-0.430028603054334,0.559221540024903,-0.36037921164114506,0.0773594141065321,0.0324990766846216,12.99
121238.0,-2.6289219948102702,2.2756363708417,-3.74536934909195,1.22694819658893,-1.13296649495042,-1.25635309994595,-1.75241984877631,0.281736387178617,-1.7923429718136998,-4.82077941422469,4.17609762346479,-4.61900987976999,0.7426895415055041,-7.6369628881113805,-0.197887605182768,-4.14039566725884,-7.604714832499338,-1.5245053973820701,1.27132193138436,0.13310647479152302,0.8707295824355359,1.2694727890984498,-0.265494007565328,-0.4805486109008271,0.169665130870596,0.0960810570397914,0.0700362725602789,0.0637683649579152,144.62
